DATE,Block,Plot,Rotation,Quadrat,Reading,W460,W510,W560,W610,W660,W710,W760,W810,
8/31/2018,1,11,S4,1102,11023,2.82,3.57,6.05,4.27,2.91,11.49,40.55,44.99,
8/31/2018,1,11,S4,1101,11014,3.79,4.72,7.56,6.5,4.48,14.02,41.39,44.67,
8/31/2018,1,11,S4,1101,11013,3.05,3.67,6.16,5,3.48,11.79,37.86,41.7,
8/31/2018,3,32,S4,3220,32204,2.49,3.18,5.82,3.94,2.61,11.1,42.26,47.1,
8/31/2018,3,32,S4,3220,32203,2.51,3.1,5.61,3.82,2.62,10.83,41.13,45.6,
8/31/2018,3,32,S4,3219,32194,2.21,2.67,4.99,3.2,2.12,10.19,42.4,47.54,
8/31/2018,3,32,S4,3219,32193,2.62,3.12,5.41,3.57,2.53,10.57,41.7,46.66,
8/31/2018,3,32,S4,3218,32184,2.52,3.03,5.36,3.65,2.52,11.07,40.98,45.1,
8/31/2018,3,32,S4,3218,32183,2.72,3.27,5.5,3.82,2.72,11.28,42.09,46.43,
8/31/2018,3,32,S4,3217,32174,2.34,2.84,5.21,3.47,2.38,10.51,38.17,42.31,
8/31/2018,3,32,S4,3217,32173,2.46,3.06,5.52,3.86,2.78,11.69,42.06,46.49,
8/31/2018,3,32,S4,3216,32164,2.65,3.19,5.79,3.91,2.68,11.91,44.51,49.45,
8/31/2018,3,32,S4,3216,32163,2.53,3.11,5.58,3.72,2.55,11.48,42.66,46.89,
8/31/2018,3,32,S4,3215,32154,2.71,3.25,5.85,3.83,2.64,12.11,46.51,51.44,
8/31/2018,3,32,S4,3215,32153,2.52,3.11,5.38,3.71,2.74,11.7,44.51,49.18,
8/31/2018,3,32,S4,3214,32144,2.41,2.9,5.22,3.32,2.3,10.31,38.32,42.19,
8/31/2018,3,32,S4,3214,32143,2.5,3,5.35,3.48,2.39,10.6,40.07,43.7,
8/31/2018,3,32,S4,3213,32134,2.64,3.1,5.6,3.58,2.39,11.65,47.18,53.52,
8/31/2018,3,32,S4,3213,32133,2.5,3.04,5.57,3.64,2.49,11.92,47.7,53.16,
8/31/2018,3,32,S4,3212,32124,2.66,3.21,5.78,3.8,2.6,11.81,46.75,51.87,
8/31/2018,3,32,S4,3212,32123,2.29,2.78,4.99,3.25,2.26,10.32,41.77,46.02,
8/31/2018,3,32,S4,3211,32114,2.45,2.96,5.24,3.5,2.37,10.45,39.94,44.21,
8/31/2018,3,32,S4,3211,32113,2.63,3.13,5.4,3.55,2.42,10.32,38.31,42.55,
8/31/2018,3,35,S2,3511,35113,3.53,4.8,8.35,6.34,3.92,12.26,35.11,38.16,
8/31/2018,3,35,S2,3511,35114,2.91,3.89,6.86,5.05,3.34,10.99,33.82,35.93,
8/31/2018,3,35,S2,3512,35123,2.26,2.93,5.32,3.73,2.62,10.13,32.25,34.92,
8/31/2018,3,35,S2,3512,35124,2.69,3.55,6.63,4.92,3.06,11.46,35.91,39.47,
8/31/2018,3,35,S2,3513,35133,2.34,2.88,5.2,3.55,2.44,10.86,38.53,42.24,
8/31/2018,3,35,S2,3513,35134,2.7,3.43,6.13,4.52,3.19,12.27,40.64,43.83,
8/31/2018,3,35,S2,3514,35143,2.29,2.85,5.37,3.63,2.31,10.51,37.02,40.41,
8/31/2018,3,35,S2,3514,35144,2.52,3.23,5.78,3.9,2.6,11.46,40.22,43.51,
8/31/2018,3,35,S2,3515,35153,2.66,3.37,6.02,4.2,2.8,11.22,38.13,41.25,
8/31/2018,3,35,S2,3515,35154,3.08,3.78,6.36,4.56,3.08,12.33,42.16,46.74,
8/31/2018,3,35,S2,3516,35163,2.5,3.06,5.57,3.72,2.59,11.39,41.95,46.15,
8/31/2018,3,35,S2,3516,35164,2.48,3.06,5.59,3.64,2.49,10.9,38.25,41.57,
8/31/2018,3,35,S2,3517,35173,2.72,3.33,5.98,4.2,2.82,10.88,36.56,40.15,
8/31/2018,3,35,S2,3517,35174,2.73,3.31,5.7,4,2.9,11.25,37.7,41.52,
8/31/2018,3,35,S2,3518,35183,2.15,2.62,4.96,3.21,2.19,10.13,36.74,40.43,
8/31/2018,3,35,S2,3518,35184,2.51,3.1,5.65,3.93,2.81,11.86,41.55,45.87,
8/31/2018,3,35,S2,3519,35193,2.6,3.01,5.12,3.56,2.42,11.1,36.22,40.04,
8/31/2018,3,35,S2,3519,35194,2.51,3.03,5.33,3.5,2.51,11.66,38.74,42.84,
8/31/2018,3,35,S2,3520,35203,2.35,2.83,5.07,3.34,2.33,10.72,35.43,39.06,
8/31/2018,3,35,S2,3520,35204,2.45,2.94,5.31,3.54,2.46,11.68,39.45,43.99,
8/31/2018,3,38,S3,3801,38013,2.52,3.05,5.35,3.73,2.59,11.52,37.62,41.07,
8/31/2018,3,38,S3,3801,38014,2.43,3.04,5.61,3.75,2.67,11.9,40.59,45.14,
8/31/2018,3,38,S3,3802,38023,2.49,3.03,5.16,3.85,2.72,10.16,29.16,31.2,
8/31/2018,3,38,S3,3802,38024,2.47,2.96,5.26,3.74,2.59,11.23,35.14,38.73,
8/31/2018,3,38,S3,3803,38033,2.46,2.96,5.25,3.51,2.48,11.89,40.12,44.45,
8/31/2018,3,38,S3,3803,38034,2.61,3.16,5.63,3.86,2.72,12.31,40.07,43.69,
8/31/2018,3,38,S3,3804,38043,2.71,3.32,5.94,4.13,2.8,13.14,42.17,45.75,
8/31/2018,3,38,S3,3804,38044,2.71,3.29,5.86,3.97,2.73,13.16,43.91,48.08,
8/31/2018,3,38,S3,3805,38053,2.64,3.1,5.35,3.72,2.57,11.04,39.36,43.6,
8/31/2018,3,38,S3,3805,38054,2.54,3.01,5.19,3.56,2.49,10.33,35.96,38.53,
8/31/2018,3,38,S3,3806,38063,2.27,2.63,4.57,3.19,2.39,8.81,28.46,30.17,
8/31/2018,3,38,S3,3806,38064,2.39,2.87,4.98,3.38,2.37,10,33.71,35.77,
8/31/2018,3,38,S3,3807,38073,2.33,2.8,4.93,3.37,2.47,9.53,32.07,34.32,
8/31/2018,3,38,S3,3807,38074,2.48,2.92,5.01,3.47,2.42,10.08,34.42,37.33,
8/31/2018,3,38,S3,3808,38083,2.47,2.94,5.14,3.61,2.6,10.09,34.02,37.24,
8/31/2018,3,38,S3,3808,38084,2.85,3.45,6.04,4.33,3.08,12.45,42.37,46.07,
8/31/2018,3,38,S3,3809,38093,2.77,3.37,5.8,3.98,2.77,11.74,43.27,47.59,
8/31/2018,3,38,S3,3809,38094,2.36,2.96,5.11,3.52,2.48,10.2,36.71,39.98,
8/31/2018,3,38,S3,3810,38103,2.68,3.19,5.24,3.4,2.19,10.15,39.89,43.81,
8/31/2018,3,38,S3,3810,38104,2.28,2.75,5.1,3.34,2.29,11.16,44.31,48.33,
8/31/2018,4,45,S2,4511,45113,2.37,2.95,5.04,3.76,2.73,9.86,31.77,35.16,
8/31/2018,4,45,S2,4511,45114,2.37,2.93,5.02,3.78,2.81,10.23,32.5,35.03,
8/31/2018,4,45,S2,4512,45123,2.8,3.61,6,4.64,3.51,11.2,32.67,35.24,
8/31/2018,4,45,S2,4512,45124,2.39,2.9,4.99,3.72,2.67,9.54,29.29,31.75,
8/31/2018,4,45,S2,4513,45133,2.78,3.42,5.32,4.47,3.58,9.4,26.55,29.4,
8/31/2018,4,45,S2,4513,45134,2.81,3.42,5.87,4.18,3,11.51,37.58,41.66,
8/31/2018,4,45,S2,4514,45143,2.28,2.77,4.92,3.35,2.38,9.72,33.86,36.79,
8/31/2018,4,45,S2,4514,45144,2.71,3.25,5.47,3.89,2.87,10.52,34.27,38.11,
8/31/2018,4,45,S2,4515,45153,2.3,2.85,5.07,3.5,2.39,10.4,37,41.62,
8/31/2018,4,45,S2,4515,45154,2.82,3.58,6.17,4.58,3.19,12.12,39.77,43.58,
8/31/2018,4,45,S2,4516,45163,2.25,2.75,4.7,3.3,2.42,9.46,32.32,34.84,
8/31/2018,4,45,S2,4516,45164,2.28,2.72,4.77,3.29,2.36,9.97,34.99,38.44,
8/31/2018,4,45,S2,4517,45173,2.7,3.51,6.18,4.46,3.12,12.11,40.22,44.08,
8/31/2018,4,45,S2,4517,45174,2.78,3.42,5.93,4.35,3.05,11.65,38.3,42.34,
8/31/2018,4,45,S2,4518,45183,2.43,2.93,4.87,3.65,2.69,9.37,30.29,32.91,
8/31/2018,4,45,S2,4518,45184,2.4,2.98,5.27,3.66,2.62,10.84,39.11,43.95,
8/31/2018,4,45,S2,4519,45193,3,3.62,6.16,4.41,3.15,11.67,38.14,41.93,
8/31/2018,4,45,S2,4519,45194,2.58,3.05,5.24,3.59,2.58,10.14,33.77,36.35,
8/31/2018,4,45,S2,4520,45203,2.67,3.38,5.89,4.25,2.91,11.07,35.51,39.26,
8/31/2018,4,45,S2,4520,45204,2.37,3,5.42,3.82,2.7,11.03,37.81,41.01,
8/31/2018,4,48,S3,4820,48204,2.84,3.66,6.59,4.67,3.33,12.04,36.75,39.85,
8/31/2018,4,48,S3,4820,48203,2.48,3.11,5.94,3.83,2.54,11.42,39.6,42.76,
8/31/2018,4,48,S3,4819,48194,2.64,3.37,6.09,4.4,3.06,11.28,34.31,37.4,
8/31/2018,4,48,S3,4819,48193,2.83,3.6,6.33,4.66,3.13,12.2,37.77,41.39,
8/31/2018,4,48,S3,4818,48184,3.03,3.75,6.08,4.77,3.78,10.9,30.81,32.87,
8/31/2018,4,48,S3,4818,48183,2.44,2.97,5.2,3.66,2.69,9.21,28.87,30.27,
8/31/2018,4,48,S3,4817,48174,2.87,3.46,5.46,4.18,3.27,9.65,27.26,28.64,
8/31/2018,4,48,S3,4817,48173,2.46,3.01,5.29,3.7,2.52,10.29,32.7,34.88,
8/31/2018,4,48,S3,4816,48164,2.84,3.32,5.28,4.07,3.2,8.65,22.24,23.38,
8/31/2018,4,48,S3,4816,48163,2.68,3.09,4.75,3.93,3.14,7.47,17.18,17.41,
8/31/2018,4,48,S3,4815,48154,2.72,3.24,5.3,4.25,3.42,8.68,21.59,23.26,
8/31/2018,4,48,S3,4815,48153,2.73,3.29,5.51,4.14,3.16,9.73,27.02,28.79,
8/31/2018,4,48,S3,4814,48144,2.89,3.51,5.65,4.21,3.31,9,25.39,26.97,
8/31/2018,4,48,S3,4814,48143,3.35,3.91,5.97,5.27,4.46,10.52,26.09,28.01,
8/31/2018,4,48,S3,4813,48134,2.94,3.49,5.42,4.45,3.62,8.88,21.3,22.59,
8/31/2018,4,48,S3,4813,48133,2.7,3.14,5.05,3.9,3.08,8.82,24.44,25.54,
8/31/2018,4,49,S4,4914,49143,2.45,3.06,5.42,3.85,2.82,10.46,33.3,35.9,
8/31/2018,4,49,S4,4914,49144,2.39,2.97,5.48,3.72,2.62,10.42,34.94,38.08,
8/31/2018,4,49,S4,4915,49153,2.94,3.61,6.12,4.74,3.7,11.18,30.52,32.43,
8/31/2018,4,49,S4,4915,49154,2.54,3.1,5.4,3.92,2.89,10.17,31.48,33.91,
8/31/2018,4,49,S4,4916,49163,3.71,4.37,6.15,5.96,5.64,9.76,20.09,21.69,
8/31/2018,4,49,S4,4916,49164,2.97,3.59,6.12,4.65,3.58,11.84,35.06,38.12,
8/31/2018,4,49,S4,4917,49173,3.14,3.9,6.43,5,3.86,11.33,32.33,35.53,
8/31/2018,4,49,S4,4917,49174,2.56,3.17,5.51,3.81,2.7,10.83,36.83,40.01,
8/31/2018,4,49,S4,4918,49183,3.5,4.25,6.46,5.61,4.65,11.27,29.27,31.78,
8/31/2018,4,49,S4,4918,49184,2.73,3.28,5.6,4.06,3.18,10.78,33.84,37.05,
8/31/2018,4,49,S4,4919,49193,3.02,3.67,5.68,4.75,4.08,10.74,24.67,25.71,
8/31/2018,4,49,S4,4919,49194,3,3.5,5.61,4.37,3.36,10.76,28.31,30.93,
8/31/2018,4,49,S4,4920,49203,3.41,4.24,6.5,5.36,4.46,12.83,31.25,34.3,
8/31/2018,4,49,S4,4920,49204,2.63,3.18,5.47,3.87,2.88,11.65,36.07,40.04,
8/23/2018,2,29,S3,2901,29013,2.29,2.63,4.89,3.16,2.19,11.61,44.91,51.74,
8/23/2018,2,29,S3,2901,29014,2.2,2.51,4.6,2.97,2.06,10.69,41.55,47.66,
8/23/2018,2,29,S3,2902,29023,2.25,2.56,4.6,3.08,2.2,11.11,41.55,46.53,
8/23/2018,2,29,S3,2902,29024,2.37,2.73,4.84,3.27,2.4,11.18,42.14,47.53,
8/23/2018,2,29,S3,2903,29033,2.57,2.96,5.14,3.47,2.52,11.82,46.61,52.49,
8/23/2018,2,29,S3,2903,29034,2.46,2.83,4.95,3.25,2.32,11.1,43.93,49.42,
8/23/2018,2,29,S3,2904,29043,2.55,2.91,5.08,3.45,2.44,11.23,47.56,54.63,
8/23/2018,2,29,S3,2904,29044,2.68,3.09,5.38,3.71,2.69,11.51,46.9,52.97,
8/23/2018,2,29,S3,2905,29053,2.46,2.76,4.9,3.25,2.32,10.86,45.9,52.7,
8/23/2018,2,29,S3,2905,29054,2.52,2.92,5.13,3.47,2.49,11.26,47.27,53.76,
8/23/2018,2,29,S3,2906,29063,2.54,2.94,5.03,3.44,2.5,11.53,49.67,56.66,
8/23/2018,2,29,S3,2906,29064,2.6,3.01,5.29,3.54,2.5,11.67,50.78,57.96,
8/23/2018,2,29,S3,2907,29073,2.58,2.94,5.12,3.53,2.51,11.49,49.74,57.29,
8/23/2018,2,29,S3,2907,29074,2.35,2.69,4.96,3.21,2.22,10.54,44.85,51.08,
8/23/2018,2,29,S3,2908,29083,2.48,2.86,5.02,3.36,2.41,11.17,47.41,55.16,
8/23/2018,2,29,S3,2908,29084,2.39,2.71,4.71,3.21,2.26,10.53,42.8,48.68,
8/23/2018,2,29,S3,2909,29093,2.32,2.63,4.52,3.06,2.18,10.09,41.2,46.88,
8/23/2018,2,29,S3,2909,29094,2.55,2.91,4.87,3.44,2.51,10.06,39.57,45.16,
8/23/2018,2,29,S3,2910,29103,2.49,2.87,5.05,3.42,2.5,11,45.76,53.02,
8/23/2018,2,29,S3,2910,29104,2.33,2.67,4.72,3.19,2.25,10.4,43.48,50.3,
8/23/2018,2,27,S4,2710,27104,2.32,2.72,4.95,3.31,2.3,10,38.94,45.1,
8/23/2018,2,27,S4,2710,27103,2.56,2.94,5.15,3.58,2.55,10.75,41.48,47.61,
8/23/2018,2,27,S4,2709,27094,2.54,3.01,5.33,3.63,2.65,10.49,39.32,44.67,
8/23/2018,2,27,S4,2709,27093,2.49,2.92,5.14,3.54,2.46,11,44.01,50.25,
8/23/2018,2,27,S4,2708,27084,2.29,2.64,4.64,3.19,2.37,9.91,37.66,42.42,
8/23/2018,2,27,S4,2708,27083,2.47,2.76,4.72,3.36,2.44,9.79,36.72,41.47,
8/23/2018,2,27,S4,2707,27074,2.55,2.88,4.88,3.63,2.76,9.97,34.52,39.08,
8/23/2018,2,27,S4,2707,27073,2.89,3.39,5.59,4.08,3.07,10.88,37.36,41.22,
8/23/2018,2,27,S4,2706,27064,2.31,2.73,5,3.26,2.33,9.69,36.77,41.56,
8/23/2018,2,27,S4,2706,26063,2.47,2.83,5.01,3.42,2.4,10.66,42.67,48.25,
8/23/2018,2,27,S4,2705,27054,2.3,2.68,4.87,3.29,2.31,10.55,41.01,46.92,
8/23/2018,2,27,S4,2705,27053,2.52,2.97,5.3,3.77,2.62,10.94,39.82,45.33,
8/23/2018,2,27,S4,2704,27044,2.41,2.8,4.93,3.29,2.3,10.51,42.24,48.59,
8/23/2018,2,27,S4,2704,27043,2.3,2.74,4.87,3.34,2.37,10.64,41.22,46.38,
8/23/2018,2,27,S4,2703,27034,2.45,2.82,4.88,3.4,2.5,9.86,36.16,40.91,
8/23/2018,2,27,S4,2703,27033,2.56,3.05,5.43,3.69,2.62,10.92,40.85,46.37,
8/23/2018,2,27,S4,2702,27024,2.48,2.84,5,3.43,2.45,10.45,40.64,46.12,
8/23/2018,2,27,S4,2702,27023,2.42,2.78,4.75,3.33,2.49,9.22,33.75,37.47,
8/23/2018,2,27,S4,2701,27014,2.44,2.89,5.21,3.51,2.45,9.73,33.87,37.51,
8/23/2018,2,27,S4,2701,27013,2.43,2.88,5.09,3.5,2.44,9.78,34.89,39.1,
8/23/2018,2,23,S2,2301,23013,2.43,2.83,4.97,3.52,2.58,10.12,38.01,42.23,
8/23/2018,2,23,S2,2301,23014,2.36,2.75,4.94,3.43,2.5,10.33,39.03,44,
8/23/2018,2,23,S2,2302,23023,2.82,3.45,6.36,4.73,3.12,11.4,37.39,41.03,
8/23/2018,2,23,S2,2302,23024,2.53,2.96,5.16,3.66,2.65,10.2,38.24,42.36,
8/23/2018,2,23,S2,2303,23033,2.49,3,5.33,3.76,2.63,10.32,39.54,45.53,
8/23/2018,2,23,S2,2303,23034,3.07,3.94,7.04,5.15,3.42,12.12,42.31,46.77,
8/23/2018,2,23,S2,2304,23043,2.39,2.77,4.94,3.39,2.42,10.3,41.03,46.63,
8/23/2018,2,23,S2,2304,23044,2.22,2.61,4.78,3.22,2.21,10.4,43.93,50.37,
8/23/2018,2,23,S2,2305,23053,3.15,3.72,5.83,4.8,3.79,9.04,24.58,25.99,
8/23/2018,2,23,S2,2305,23054,2.47,2.85,4.88,3.57,2.63,9.32,33.11,36.35,
8/23/2018,2,23,S2,2306,23063,2.98,3.51,6.07,4.52,3.34,10.33,31.79,33.62,
8/23/2018,2,23,S2,2306,23064,2.83,3.32,5.74,4.31,3.15,10.18,32.14,35.57,
8/23/2018,2,23,S2,2307,23073,2.79,3.22,5.72,3.99,2.81,12.03,49.08,56.22,
8/23/2018,2,23,S2,2307,23074,2.47,2.89,5.06,3.47,2.44,10.57,43.01,48.71,
8/23/2018,2,23,S2,2308,23083,2.16,2.53,4.68,3.08,2.12,8.98,36.26,40.58,
8/23/2018,2,23,S2,2308,23084,2.38,2.74,4.9,3.31,2.3,10.74,45.81,52.42,
8/23/2018,2,23,S2,2309,23093,2.92,3.74,7.59,5,3.02,13.31,48.81,55.11,
8/23/2018,2,23,S2,2309,23094,2.42,2.88,5.47,3.65,2.41,10.83,43.96,50.9,
8/23/2018,2,23,S2,2310,23103,3.14,3.95,7.06,5.33,3.58,14.21,51.74,59.17,
8/23/2018,2,23,S2,2310,23104,2.6,3.07,5.57,3.92,2.69,12.25,47.74,54.19,
8/23/2018,1,19,S3,1911,19113,2.48,3.01,5.3,3.72,2.62,10.09,36.35,40.94,
8/23/2018,1,19,S3,1911,19114,2.88,3.39,6.03,4.2,2.94,11.81,45.11,51.43,
8/23/2018,1,19,S3,1912,19123,2.5,2.91,5.31,3.66,2.55,10.73,40.42,45.48,
8/23/2018,1,19,S3,1912,19124,2.58,3.04,5.3,3.72,2.69,10.37,37.35,41.66,
8/23/2018,1,19,S3,1913,19133,2.69,3.16,5.42,3.92,2.82,10.48,38.1,42.52,
8/23/2018,1,19,S3,1913,19134,2.8,3.72,7.54,5.16,3.24,11.79,32.57,34.67,
8/23/2018,1,19,S3,1914,19143,2.8,3.37,6.02,4.06,2.88,11.35,41.63,46.47,
8/23/2018,1,19,S3,1914,19144,3.19,4.15,7.54,5.65,3.92,11.78,31.29,33.85,
8/23/2018,1,19,S3,1915,19153,2.61,3.07,5.33,3.7,2.71,9.98,35.45,38.43,
8/23/2018,1,19,S3,1915,19154,2.69,3.24,5.89,3.88,2.78,11.54,45.01,50.45,
8/23/2018,1,19,S3,1916,19163,2.48,2.94,5.19,3.6,2.61,10.18,39.05,44.27,
8/23/2018,1,19,S3,1916,19164,3.19,4.61,8.64,6.66,4.01,14.81,43.95,47.66,
8/23/2018,1,19,S3,1917,19173,3.29,4.54,8.32,6.3,3.89,13.39,43.67,48.88,
8/23/2018,1,19,S3,1917,19174,4.33,5.82,10.66,7.99,5.13,17.71,52.47,58.73,
8/23/2018,1,19,S3,1918,19183,2.48,3.17,6.03,4.03,2.62,11.08,39.71,43.13,
8/23/2018,1,19,S3,1918,19184,2.78,3.65,6.91,4.77,3.06,12.35,44.3,49.57,
8/23/2018,1,19,S3,1919,19193,2.88,3.84,6.95,5.32,3.5,12.16,36.37,39.72,
8/23/2018,1,19,S3,1919,19194,3.24,4.31,7.75,5.98,3.9,12.89,39.89,44.54,
8/23/2018,1,19,S3,1920,19203,2.28,2.74,5.08,3.4,2.35,10.36,42.09,47.86,
8/23/2018,1,19,S3,1920,19204,2.2,2.71,4.9,3.32,2.33,9.8,38.94,44.73,
8/23/2018,1,14,S2,1420,14204,2.19,2.6,4.66,3.26,2.33,9.54,36.46,41.53,
8/23/2018,1,14,S2,1420,14203,2.21,2.66,4.78,3.31,2.35,9.74,37.85,42.73,
8/23/2018,1,14,S2,1419,14194,2.29,2.66,4.75,3.23,2.26,10.08,41.55,46.9,
8/23/2018,1,14,S2,1419,14193,2.22,2.56,4.45,3.1,2.26,9.23,36.64,41.77,
8/23/2018,1,14,S2,1418,14184,2.35,2.77,4.68,3.47,2.58,9.9,36.17,40.21,
8/23/2018,1,14,S2,1418,14183,2.36,2.77,4.76,3.33,2.46,10.21,42.09,46.64,
8/23/2018,1,14,S2,1417,14174,2.44,2.85,4.94,3.42,2.43,10.13,39.55,44.77,
8/23/2018,1,14,S2,1417,14173,2.57,2.94,4.98,3.48,2.47,10.25,39.57,45.18,
8/23/2018,1,14,S2,1416,14164,2.4,2.82,4.92,3.32,2.43,10.31,40.48,45.29,
8/23/2018,1,14,S2,1416,14163,2.45,2.86,5.01,3.45,2.48,10.67,42.3,47.62,
8/23/2018,1,14,S2,1415,14154,2.47,2.92,5.01,3.51,2.51,10.39,40.79,45.7,
8/23/2018,1,14,S2,1415,14153,2.61,3.01,5.28,3.72,2.68,11,43.51,50.19,
8/23/2018,1,14,S2,1414,14144,2.51,2.9,5.12,3.54,2.52,11.11,45.26,52.07,
8/23/2018,1,14,S2,1414,14143,2.69,3.15,5.38,3.86,2.77,11.13,43.23,49.09,
8/23/2018,1,14,S2,1413,14134,3.06,3.86,6.75,4.89,3.44,12.77,45.99,51.87,
8/23/2018,1,14,S2,1413,14133,2.65,3.08,5.41,3.71,2.62,11.39,46.21,52.77,
8/23/2018,1,14,S2,1412,14124,2.4,2.78,4.96,3.3,2.36,10.54,42.89,48.78,
8/23/2018,1,14,S2,1412,14123,2.48,2.87,5.05,3.36,2.34,10.89,44.72,51.26,
8/23/2018,1,14,S2,1411,14114,2.57,3.05,5.4,3.69,2.61,11.55,46.38,52.88,
8/23/2018,1,14,S2,1411,14113,2.61,3.06,5.4,3.64,2.54,11.92,49.65,56.95,
8/23/2018,1,11,S4,1110,11104,2.49,3.02,5.47,3.81,2.64,10.88,42.1,48.09,
8/23/2018,1,11,S4,1110,11103,2.92,3.72,6.69,4.82,3.41,12.37,43.98,49.63,
8/23/2018,1,11,S4,1109,11094,2.46,2.9,5.36,3.5,2.39,10.7,43.35,47.91,
8/23/2018,1,11,S4,1109,11093,2.61,3,4.98,3.77,2.88,9.08,29.83,32.45,
8/23/2018,1,11,S4,1108,11084,2.16,2.57,4.73,3.12,2.12,9.47,37.78,42.75,
8/23/2018,1,11,S4,1108,11083,2.52,2.87,5.1,3.47,2.44,11.2,46.54,53.34,
8/23/2018,1,11,S4,1107,11074,2.68,3.06,5.33,3.63,2.53,11.57,49,56.37,
8/23/2018,1,11,S4,1107,11073,2.54,2.93,5.15,3.46,2.44,10.45,41.29,46.14,
8/23/2018,1,11,S4,1106,11064,2.63,3.04,5.4,3.54,2.46,12.7,51.38,59.58,
8/23/2018,1,11,S4,1106,11063,2.55,3.02,5.39,3.84,2.65,11,38.81,44.26,
8/23/2018,1,11,S4,1105,11054,2.83,3.26,5.6,3.72,2.7,13.22,49.1,56.3,
8/23/2018,1,11,S4,1105,11053,3.17,3.46,4.73,4.55,4.19,8.1,19.32,21.12,
8/23/2018,1,11,S4,1104,11044,2.83,3.29,5.63,3.83,2.7,12.19,48.82,56.33,
8/23/2018,1,11,S4,1104,11043,2.66,2.93,4.26,3.73,3.25,7.4,22.76,25.78,
8/23/2018,1,11,S4,1103,11034,2.46,2.9,5.26,3.6,2.42,11.18,45.99,52.4,
8/23/2018,1,11,S4,1103,11033,2.3,2.7,4.95,3.16,2.27,11.02,46.51,52.98,
8/23/2018,1,11,S4,1102,11024,2.4,2.91,5.19,3.66,2.6,10.6,39.75,44.59,
8/23/2018,1,11,S4,1102,11023,2.52,2.94,5.52,3.74,2.48,11.25,46.87,53.34,
8/23/2018,1,11,S4,1101,11014,3.32,4,6.68,5.37,3.64,12.25,39.99,43.85,
8/23/2018,1,11,S4,1101,11013,2.52,3.01,5.22,3.73,2.78,10.31,37.85,42.81,
8/23/2018,3,32,S4,3220,32204,2.25,2.85,5.43,3.54,2.25,10.57,43.8,49.43,
8/23/2018,3,32,S4,3220,32203,2.29,2.76,4.97,3.36,2.32,10.64,43.3,49.7,
8/23/2018,3,32,S4,3219,32194,2.45,2.94,5.23,3.39,2.44,11.44,48.14,55.19,
8/23/2018,3,32,S4,3219,32193,2.72,3.19,5.47,3.81,2.73,11.56,48.19,55.95,
8/23/2018,3,32,S4,3218,32184,2.49,2.95,5.15,3.56,2.45,11.21,44.61,50.72,
8/23/2018,3,32,S4,3218,32183,2.46,2.92,5.04,3.44,2.42,10.66,44.06,49.88,
8/23/2018,3,32,S4,3217,32174,2.45,3.08,5.33,3.64,2.65,10.98,42.71,48.52,
8/23/2018,3,32,S4,3217,32173,2.5,3.04,5.36,3.6,2.63,11.38,45.73,52.34,
8/23/2018,3,32,S4,3216,32164,2.78,3.1,5.55,3.88,2.77,11.84,47.57,54.88,
8/23/2018,3,32,S4,3216,32163,2.58,3.04,5.46,3.72,2.49,11.35,46.33,52.74,
8/23/2018,3,32,S4,3215,32154,2.77,3.19,5.68,3.98,2.83,11.73,46.51,52.78,
8/23/2018,3,32,S4,3215,32153,2.49,2.97,5.32,3.48,2.33,11.55,48.58,54.88,
8/23/2018,3,32,S4,3214,32144,2.17,2.58,4.9,3.2,2.2,10.2,41.01,45.92,
8/23/2018,3,32,S4,3214,32143,2.75,3.24,5.75,3.95,2.63,11.92,49.07,55.54,
8/23/2018,3,32,S4,3213,32134,2.57,2.96,5.51,3.55,2.44,13.13,52.66,59.95,
8/23/2018,3,32,S4,3213,32133,2.58,2.96,5.41,3.59,2.45,12.63,51.81,59.88,
8/23/2018,3,32,S4,3212,32124,2.83,3.28,5.89,4.02,2.78,13.01,51.74,59.53,
8/23/2018,3,32,S4,3212,32123,2.59,3.05,5.49,3.8,2.68,11.82,50.56,58.84,
8/23/2018,3,32,S4,3211,32114,2.64,3.02,5.44,3.56,2.48,11.49,47.93,54.58,
8/23/2018,3,32,S4,3211,32113,2.43,2.81,5.14,3.38,2.43,11.01,44.25,49.67,
8/23/2018,3,35,S2,3511,35113,2.68,3.43,6.46,4.57,2.83,12.3,40.04,44.25,
8/23/2018,3,35,S2,3511,35114,2.59,3.33,6.39,4.28,2.76,11.66,42.21,46.33,
8/23/2018,3,35,S2,3512,35123,2.67,3.25,6.09,4.39,2.74,12.02,46.1,51.58,
8/23/2018,3,35,S2,3512,35124,2.83,3.55,7.33,4.82,3,13.1,50.75,57.86,
8/23/2018,3,35,S2,3513,35133,2.44,2.87,5.2,3.42,2.49,11.53,47.9,55.15,
8/23/2018,3,35,S2,3513,35134,2.77,3.14,5.61,3.88,2.57,12.16,48.71,55.47,
8/23/2018,3,35,S2,3514,35143,2.7,3.34,5.99,3.99,2.65,11.96,47.23,53.93,
8/23/2018,3,35,S2,3514,35144,2.73,3.18,5.71,3.71,2.65,11.98,47.61,54.42,
8/23/2018,3,35,S2,3515,35153,2.64,3.12,5.71,3.88,2.75,12.09,47.8,54.48,
8/23/2018,3,35,S2,3515,35154,2.73,3.22,5.69,3.9,2.7,12,47.63,53.7,
8/23/2018,3,35,S2,3516,35163,2.76,3.24,5.95,4.01,2.78,12.44,49.6,56.55,
