"","DATE","Block","Plot","Treatment","Variety","Concentration","Wavelength","Reflectance"
"2132",2018-06-29,3,307,"T1","Pioneer P20T79R2",2,710,10.48
"2133",2018-06-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,710,10.41
"2134",2018-06-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,710,11.355
"2135",2018-06-29,3,310,"T2","Pioneer P20T79R2",3,710,11.505
"2136",2018-06-29,4,401,"T3","Pioneer P20T79R2",4,710,10.245
"2137",2018-06-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,710,10.61
"2138",2018-06-29,4,403,"T5","Pioneer P20T79R2",0,710,9.645
"2139",2018-06-29,4,404,"T2","Pioneer P20T79R2",3,710,9.615
"2140",2018-06-29,4,405,"T1","Pioneer P20T79R2",2,710,11.81
"2141",2018-06-29,4,406,"T4","Pioneer P20T79R2",5,710,11.68
"2142",2018-06-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,710,10.31
"2143",2018-06-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,710,10.595
"2144",2018-06-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,710,11.885
"2145",2018-06-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,710,12.735
"2146",2018-06-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,710,10.695
"2147",2018-06-29,5,502,"T2","Pioneer P20T79R2",3,710,11.585
"2148",2018-06-29,5,503,"T5","Pioneer P20T79R2",0,710,10.48
"2149",2018-06-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,710,10.235
"2150",2018-06-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,710,11.24
"2151",2018-06-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,710,11.985
"2152",2018-06-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,710,10.51
"2153",2018-06-29,5,508,"T4","Pioneer P20T79R2",5,710,10.74
"2154",2018-06-29,5,509,"T3","Pioneer P20T79R2",4,710,12.555
"2155",2018-06-29,5,510,"T1","Pioneer P20T79R2",2,710,11.56
"2156",2018-06-29,6,601,"T3","Pioneer P20T79R2",4,710,11.27
"2157",2018-06-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,710,10.98
"2158",2018-06-29,6,603,"T1","Pioneer P20T79R2",2,710,10.47
"2159",2018-06-29,6,604,"T5","Pioneer P20T79R2",0,710,10.67
"2160",2018-06-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,710,11.225
"2161",2018-06-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,710,11.4
"2162",2018-06-29,6,607,"T4","Pioneer P20T79R2",5,710,10.915
"2163",2018-06-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,710,11.58
"2164",2018-06-29,6,609,"T2","Pioneer P20T79R2",3,710,12.055
"2165",2018-06-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,12.785
"2166",2018-07-21,1,101,"T8","Syngenta NK Soybean S24-K2",4,710,9.43
"2167",2018-07-21,1,102,"T6","Syngenta NK Soybean S24-K2",2,710,9.46
"2168",2018-07-21,1,103,"T4","Pioneer P20T79R2",5,710,9.905
"2169",2018-07-21,1,104,"T7","Syngenta NK Soybean S24-K2",3,710,9.285
"2170",2018-07-21,1,105,"T9","Syngenta NK Soybean S24-K2",5,710,9.7
"2171",2018-07-21,1,106,"T2","Pioneer P20T79R2",3,710,10.17
"2172",2018-07-21,1,107,"T5","Pioneer P20T79R2",0,710,10.06
"2173",2018-07-21,1,108,"T3","Pioneer P20T79R2",4,710,9.805
"2174",2018-07-21,1,109,"T10","Syngenta NK Soybean S24-K2",0,710,9.67
"2175",2018-07-21,1,110,"T1","Pioneer P20T79R2",2,710,9.97
"2176",2018-07-21,2,201,"T9","Syngenta NK Soybean S24-K2",5,710,9.465
"2177",2018-07-21,2,202,"T2","Pioneer P20T79R2",3,710,9.565
"2178",2018-07-21,2,203,"T1","Pioneer P20T79R2",2,710,9.58
"2179",2018-07-21,2,204,"T5","Pioneer P20T79R2",0,710,9.5
"2180",2018-07-21,2,205,"T8","Syngenta NK Soybean S24-K2",4,710,9.675
"2181",2018-07-21,2,206,"T6","Syngenta NK Soybean S24-K2",2,710,9.98
"2182",2018-07-21,2,207,"T7","Syngenta NK Soybean S24-K2",3,710,9.77
"2183",2018-07-21,2,208,"T4","Pioneer P20T79R2",5,710,10.23
"2184",2018-07-21,2,209,"T3","Pioneer P20T79R2",4,710,10.245
"2185",2018-07-21,2,210,"T10","Syngenta NK Soybean S24-K2",0,710,9.86
"2186",2018-07-21,3,301,"T5","Pioneer P20T79R2",0,710,9.53
"2187",2018-07-21,3,302,"T6","Syngenta NK Soybean S24-K2",2,710,9.325
"2188",2018-07-21,3,303,"T3","Pioneer P20T79R2",4,710,9.84
"2189",2018-07-21,3,304,"T8","Syngenta NK Soybean S24-K2",4,710,9.565
"2190",2018-07-21,3,305,"T9","Syngenta NK Soybean S24-K2",5,710,9.675
"2191",2018-07-21,3,306,"T4","Pioneer P20T79R2",5,710,10.325
"2192",2018-07-21,3,307,"T1","Pioneer P20T79R2",2,710,9.785
"2193",2018-07-21,3,308,"T10","Syngenta NK Soybean S24-K2",0,710,9.865
"2194",2018-07-21,3,309,"T7","Syngenta NK Soybean S24-K2",3,710,9.57
"2195",2018-07-21,3,310,"T2","Pioneer P20T79R2",3,710,10.15
"2196",2018-07-21,4,401,"T3","Pioneer P20T79R2",4,710,9.64
"2197",2018-07-21,4,402,"T6","Syngenta NK Soybean S24-K2",2,710,9.48
"2198",2018-07-21,4,403,"T5","Pioneer P20T79R2",0,710,9.635
"2199",2018-07-21,4,404,"T2","Pioneer P20T79R2",3,710,10.295
"2200",2018-07-21,4,405,"T1","Pioneer P20T79R2",2,710,10.2
"2201",2018-07-21,4,406,"T4","Pioneer P20T79R2",5,710,10.28
"2202",2018-07-21,4,407,"T10","Syngenta NK Soybean S24-K2",0,710,9.585
"2203",2018-07-21,4,408,"T8","Syngenta NK Soybean S24-K2",4,710,9.37
"2204",2018-07-21,4,409,"T7","Syngenta NK Soybean S24-K2",3,710,9.91
"2205",2018-07-21,4,410,"T9","Syngenta NK Soybean S24-K2",5,710,10.2
"2206",2018-07-21,5,501,"T10","Syngenta NK Soybean S24-K2",0,710,9.36
"2207",2018-07-21,5,502,"T2","Pioneer P20T79R2",3,710,9.815
"2208",2018-07-21,5,503,"T5","Pioneer P20T79R2",0,710,10.285
"2209",2018-07-21,5,504,"T8","Syngenta NK Soybean S24-K2",4,710,9.365
"2210",2018-07-21,5,505,"T7","Syngenta NK Soybean S24-K2",3,710,10.255
"2211",2018-07-21,5,506,"T9","Syngenta NK Soybean S24-K2",5,710,9.88
"2212",2018-07-21,5,507,"T6","Syngenta NK Soybean S24-K2",2,710,9.58
"2213",2018-07-21,5,508,"T4","Pioneer P20T79R2",5,710,9.99
"2214",2018-07-21,5,509,"T3","Pioneer P20T79R2",4,710,10.275
"2215",2018-07-21,5,510,"T1","Pioneer P20T79R2",2,710,10.165
"2216",2018-07-21,6,601,"T3","Pioneer P20T79R2",4,710,9.835
"2217",2018-07-21,6,602,"T6","Syngenta NK Soybean S24-K2",2,710,9.73
"2218",2018-07-21,6,603,"T1","Pioneer P20T79R2",2,710,9.975
"2219",2018-07-21,6,604,"T5","Pioneer P20T79R2",0,710,9.97
"2220",2018-07-21,6,605,"T8","Syngenta NK Soybean S24-K2",4,710,9.785
"2221",2018-07-21,6,606,"T7","Syngenta NK Soybean S24-K2",3,710,10.04
"2222",2018-07-21,6,607,"T4","Pioneer P20T79R2",5,710,9.82
"2223",2018-07-21,6,608,"T9","Syngenta NK Soybean S24-K2",5,710,9.595
"2224",2018-07-21,6,609,"T2","Pioneer P20T79R2",3,710,9.89
"2225",2018-07-21,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,9.885
"2226",2018-07-29,1,101,"T8","Syngenta NK Soybean S24-K2",4,710,8.545
"2227",2018-07-29,1,102,"T6","Syngenta NK Soybean S24-K2",2,710,8.705
"2228",2018-07-29,1,103,"T4","Pioneer P20T79R2",5,710,7.99
"2229",2018-07-29,1,104,"T7","Syngenta NK Soybean S24-K2",3,710,8.06
"2230",2018-07-29,1,105,"T9","Syngenta NK Soybean S24-K2",5,710,8.585
"2231",2018-07-29,1,106,"T2","Pioneer P20T79R2",3,710,8.43
"2232",2018-07-29,1,107,"T5","Pioneer P20T79R2",0,710,8.135
"2233",2018-07-29,1,108,"T3","Pioneer P20T79R2",4,710,8.25
"2234",2018-07-29,1,109,"T10","Syngenta NK Soybean S24-K2",0,710,8.41
"2235",2018-07-29,1,110,"T1","Pioneer P20T79R2",2,710,8.225
"2236",2018-07-29,2,201,"T9","Syngenta NK Soybean S24-K2",5,710,8.185
"2237",2018-07-29,2,202,"T2","Pioneer P20T79R2",3,710,7.895
"2238",2018-07-29,2,203,"T1","Pioneer P20T79R2",2,710,7.835
"2239",2018-07-29,2,204,"T5","Pioneer P20T79R2",0,710,7.725
"2240",2018-07-29,2,205,"T8","Syngenta NK Soybean S24-K2",4,710,8.75
"2241",2018-07-29,2,206,"T6","Syngenta NK Soybean S24-K2",2,710,8.675
"2242",2018-07-29,2,207,"T7","Syngenta NK Soybean S24-K2",3,710,8.7
"2243",2018-07-29,2,208,"T4","Pioneer P20T79R2",5,710,9.05
"2244",2018-07-29,2,209,"T3","Pioneer P20T79R2",4,710,8.26
"2245",2018-07-29,2,210,"T10","Syngenta NK Soybean S24-K2",0,710,8.32
"2246",2018-07-29,3,301,"T5","Pioneer P20T79R2",0,710,8.095
"2247",2018-07-29,3,302,"T6","Syngenta NK Soybean S24-K2",2,710,8.135
"2248",2018-07-29,3,303,"T3","Pioneer P20T79R2",4,710,7.895
"2249",2018-07-29,3,304,"T8","Syngenta NK Soybean S24-K2",4,710,8.005
"2250",2018-07-29,3,305,"T9","Syngenta NK Soybean S24-K2",5,710,8.555
"2251",2018-07-29,3,306,"T4","Pioneer P20T79R2",5,710,8.335
"2252",2018-07-29,3,307,"T1","Pioneer P20T79R2",2,710,8.65
"2253",2018-07-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,710,7.895
"2254",2018-07-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,710,8.115
"2255",2018-07-29,3,310,"T2","Pioneer P20T79R2",3,710,7.89
"2256",2018-07-29,4,401,"T3","Pioneer P20T79R2",4,710,7.805
"2257",2018-07-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,710,8.315
"2258",2018-07-29,4,403,"T5","Pioneer P20T79R2",0,710,7.565
"2259",2018-07-29,4,404,"T2","Pioneer P20T79R2",3,710,7.58
"2260",2018-07-29,4,405,"T1","Pioneer P20T79R2",2,710,8.335
"2261",2018-07-29,4,406,"T4","Pioneer P20T79R2",5,710,8.345
"2262",2018-07-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,710,7.85
"2263",2018-07-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,710,7.71
"2264",2018-07-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,710,8.22
"2265",2018-07-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,710,8.6
"2266",2018-07-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,710,8.295
"2267",2018-07-29,5,502,"T2","Pioneer P20T79R2",3,710,7.9
"2268",2018-07-29,5,503,"T5","Pioneer P20T79R2",0,710,7.835
"2269",2018-07-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,710,7.865
"2270",2018-07-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,710,8.9
"2271",2018-07-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,710,8.545
"2272",2018-07-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,710,8.14
"2273",2018-07-29,5,508,"T4","Pioneer P20T79R2",5,710,7.65
"2274",2018-07-29,5,509,"T3","Pioneer P20T79R2",4,710,7.98
"2275",2018-07-29,5,510,"T1","Pioneer P20T79R2",2,710,8.185
"2276",2018-07-29,6,601,"T3","Pioneer P20T79R2",4,710,8.09
"2277",2018-07-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,710,8.1
"2278",2018-07-29,6,603,"T1","Pioneer P20T79R2",2,710,7.755
"2279",2018-07-29,6,604,"T5","Pioneer P20T79R2",0,710,7.585
"2280",2018-07-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,710,8.415
"2281",2018-07-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,710,8.245
"2282",2018-07-29,6,607,"T4","Pioneer P20T79R2",5,710,7.73
"2283",2018-07-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,710,8.565
"2284",2018-07-29,6,609,"T2","Pioneer P20T79R2",3,710,7.71
"2285",2018-07-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,8.47
"2286",2018-08-03,1,101,"T8","Syngenta NK Soybean S24-K2",4,710,9.695
"2287",2018-08-03,1,102,"T6","Syngenta NK Soybean S24-K2",2,710,9.5
"2288",2018-08-03,1,103,"T4","Pioneer P20T79R2",5,710,8.955
"2289",2018-08-03,1,104,"T7","Syngenta NK Soybean S24-K2",3,710,9.055
"2290",2018-08-03,1,105,"T9","Syngenta NK Soybean S24-K2",5,710,8.955
"2291",2018-08-03,1,106,"T2","Pioneer P20T79R2",3,710,9.05
"2292",2018-08-03,1,107,"T5","Pioneer P20T79R2",0,710,9.085
"2293",2018-08-03,1,108,"T3","Pioneer P20T79R2",4,710,9.135
"2294",2018-08-03,1,109,"T10","Syngenta NK Soybean S24-K2",0,710,9.03
"2295",2018-08-03,1,110,"T1","Pioneer P20T79R2",2,710,9.075
"2296",2018-08-03,2,201,"T9","Syngenta NK Soybean S24-K2",5,710,9.04
"2297",2018-08-03,2,202,"T2","Pioneer P20T79R2",3,710,8.95
"2298",2018-08-03,2,203,"T1","Pioneer P20T79R2",2,710,9.35
"2299",2018-08-03,2,204,"T5","Pioneer P20T79R2",0,710,9.315
"2300",2018-08-03,2,205,"T8","Syngenta NK Soybean S24-K2",4,710,9.28
"2301",2018-08-03,2,206,"T6","Syngenta NK Soybean S24-K2",2,710,9.23
"2302",2018-08-03,2,207,"T7","Syngenta NK Soybean S24-K2",3,710,9.13
"2303",2018-08-03,2,208,"T4","Pioneer P20T79R2",5,710,9.33
"2304",2018-08-03,2,209,"T3","Pioneer P20T79R2",4,710,8.705
"2305",2018-08-03,2,210,"T10","Syngenta NK Soybean S24-K2",0,710,8.99
"2306",2018-08-03,3,301,"T5","Pioneer P20T79R2",0,710,9.045
"2307",2018-08-03,3,302,"T6","Syngenta NK Soybean S24-K2",2,710,8.96
"2308",2018-08-03,3,303,"T3","Pioneer P20T79R2",4,710,9.13
"2309",2018-08-03,3,304,"T8","Syngenta NK Soybean S24-K2",4,710,8.985
"2310",2018-08-03,3,305,"T9","Syngenta NK Soybean S24-K2",5,710,9.07
"2311",2018-08-03,3,306,"T4","Pioneer P20T79R2",5,710,9.025
"2312",2018-08-03,3,307,"T1","Pioneer P20T79R2",2,710,9.09
"2313",2018-08-03,3,308,"T10","Syngenta NK Soybean S24-K2",0,710,8.825
"2314",2018-08-03,3,309,"T7","Syngenta NK Soybean S24-K2",3,710,8.61
"2315",2018-08-03,3,310,"T2","Pioneer P20T79R2",3,710,8.44
"2316",2018-08-03,4,401,"T3","Pioneer P20T79R2",4,710,9.11
"2317",2018-08-03,4,402,"T6","Syngenta NK Soybean S24-K2",2,710,8.975
"2318",2018-08-03,4,403,"T5","Pioneer P20T79R2",0,710,8.58
"2319",2018-08-03,4,404,"T2","Pioneer P20T79R2",3,710,8.645
"2320",2018-08-03,4,405,"T1","Pioneer P20T79R2",2,710,8.93
"2321",2018-08-03,4,406,"T4","Pioneer P20T79R2",5,710,8.85
"2322",2018-08-03,4,407,"T10","Syngenta NK Soybean S24-K2",0,710,8.86
"2323",2018-08-03,4,408,"T8","Syngenta NK Soybean S24-K2",4,710,9.09
"2324",2018-08-03,4,409,"T7","Syngenta NK Soybean S24-K2",3,710,8.75
"2325",2018-08-03,4,410,"T9","Syngenta NK Soybean S24-K2",5,710,8.92
"2326",2018-08-03,5,501,"T10","Syngenta NK Soybean S24-K2",0,710,8.975
"2327",2018-08-03,5,502,"T2","Pioneer P20T79R2",3,710,8.855
"2328",2018-08-03,5,503,"T5","Pioneer P20T79R2",0,710,8.97
"2329",2018-08-03,5,504,"T8","Syngenta NK Soybean S24-K2",4,710,8.795
"2330",2018-08-03,5,505,"T7","Syngenta NK Soybean S24-K2",3,710,9.37
"2331",2018-08-03,5,506,"T9","Syngenta NK Soybean S24-K2",5,710,8.865
"2332",2018-08-03,5,507,"T6","Syngenta NK Soybean S24-K2",2,710,9.85
"2333",2018-08-03,5,508,"T4","Pioneer P20T79R2",5,710,8.94
"2334",2018-08-03,5,508,"T6","Syngenta NK Soybean S24-K2",2,710,8.42
"2335",2018-08-03,5,509,"T3","Pioneer P20T79R2",4,710,8.47
"2336",2018-08-03,5,510,"T1","Pioneer P20T79R2",2,710,8.83
"2337",2018-08-03,6,601,"T3","Pioneer P20T79R2",4,710,8.67
"2338",2018-08-03,6,602,"T6","Syngenta NK Soybean S24-K2",2,710,8.91
"2339",2018-08-03,6,603,"T1","Pioneer P20T79R2",2,710,9.245
"2340",2018-08-03,6,604,"T5","Pioneer P20T79R2",0,710,8.605
"2341",2018-08-03,6,605,"T8","Syngenta NK Soybean S24-K2",4,710,9.15
"2342",2018-08-03,6,606,"T7","Syngenta NK Soybean S24-K2",3,710,8.88
"2343",2018-08-03,6,607,"T4","Pioneer P20T79R2",5,710,8.575
"2344",2018-08-03,6,608,"T9","Syngenta NK Soybean S24-K2",5,710,9.155
"2345",2018-08-03,6,609,"T2","Pioneer P20T79R2",3,710,8.69
"2346",2018-08-03,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,8.705
"2347",2018-08-11,1,101,"T8","Syngenta NK Soybean S24-K2",4,710,11.005
"2348",2018-08-11,1,102,"T6","Syngenta NK Soybean S24-K2",2,710,10.89
"2349",2018-08-11,1,103,"T4","Pioneer P20T79R2",5,710,11.345
"2350",2018-08-11,1,104,"T7","Syngenta NK Soybean S24-K2",3,710,10.905
"2351",2018-08-11,1,105,"T9","Syngenta NK Soybean S24-K2",5,710,10.92
"2352",2018-08-11,1,106,"T2","Pioneer P20T79R2",3,710,11.265
"2353",2018-08-11,1,107,"T5","Pioneer P20T79R2",0,710,12.215
"2354",2018-08-11,1,108,"T3","Pioneer P20T79R2",4,710,12.4
"2355",2018-08-11,1,109,"T10","Syngenta NK Soybean S24-K2",0,710,11.625
"2356",2018-08-11,1,110,"T1","Pioneer P20T79R2",2,710,12.305
"2357",2018-08-11,2,201,"T9","Syngenta NK Soybean S24-K2",5,710,10.89
"2358",2018-08-11,2,202,"T2","Pioneer P20T79R2",3,710,11.48
"2359",2018-08-11,2,203,"T1","Pioneer P20T79R2",2,710,11.17
"2360",2018-08-11,2,204,"T5","Pioneer P20T79R2",0,710,11.145
"2361",2018-08-11,2,205,"T8","Syngenta NK Soybean S24-K2",4,710,11.42
"2362",2018-08-11,2,206,"T6","Syngenta NK Soybean S24-K2",2,710,11.95
"2363",2018-08-11,2,207,"T7","Syngenta NK Soybean S24-K2",3,710,11.825
"2364",2018-08-11,2,208,"T4","Pioneer P20T79R2",5,710,12.645
"2365",2018-08-11,2,209,"T3","Pioneer P20T79R2",4,710,11.96
"2366",2018-08-11,2,210,"T10","Syngenta NK Soybean S24-K2",0,710,12.06
"2367",2018-08-11,3,301,"T5","Pioneer P20T79R2",0,710,11.34
"2368",2018-08-11,3,302,"T6","Syngenta NK Soybean S24-K2",2,710,10.73
"2369",2018-08-11,3,303,"T3","Pioneer P20T79R2",4,710,11.335
"2370",2018-08-11,3,304,"T8","Syngenta NK Soybean S24-K2",4,710,10.835
"2371",2018-08-11,3,305,"T9","Syngenta NK Soybean S24-K2",5,710,11.96
"2372",2018-08-11,3,306,"T4","Pioneer P20T79R2",5,710,12.475
"2373",2018-08-11,3,307,"T1","Pioneer P20T79R2",2,710,12.165
"2374",2018-08-11,3,308,"T10","Syngenta NK Soybean S24-K2",0,710,11.76
"2375",2018-08-11,3,309,"T7","Syngenta NK Soybean S24-K2",3,710,11.68
"2376",2018-08-11,3,310,"T2","Pioneer P20T79R2",3,710,12.18
"2377",2018-08-11,4,401,"T3","Pioneer P20T79R2",4,710,10.96
"2378",2018-08-11,4,402,"T6","Syngenta NK Soybean S24-K2",2,710,10.74
"2379",2018-08-11,4,403,"T5","Pioneer P20T79R2",0,710,10.845
"2380",2018-08-11,4,404,"T2","Pioneer P20T79R2",3,710,11.11
"2381",2018-08-11,4,405,"T1","Pioneer P20T79R2",2,710,12.435
"2382",2018-08-11,4,406,"T4","Pioneer P20T79R2",5,710,12.28
"2383",2018-08-11,4,407,"T10","Syngenta NK Soybean S24-K2",0,710,11.585
"2384",2018-08-11,4,408,"T8","Syngenta NK Soybean S24-K2",4,710,11.775
"2385",2018-08-11,4,409,"T7","Syngenta NK Soybean S24-K2",3,710,11.54
"2386",2018-08-11,4,410,"T9","Syngenta NK Soybean S24-K2",5,710,11.85
"2387",2018-08-11,5,501,"T10","Syngenta NK Soybean S24-K2",0,710,10.81
"2388",2018-08-11,5,502,"T2","Pioneer P20T79R2",3,710,11.16
"2389",2018-08-11,5,503,"T5","Pioneer P20T79R2",0,710,11.155
"2390",2018-08-11,5,504,"T8","Syngenta NK Soybean S24-K2",4,710,10.63
"2391",2018-08-11,5,505,"T7","Syngenta NK Soybean S24-K2",3,710,11.795
"2392",2018-08-11,5,506,"T9","Syngenta NK Soybean S24-K2",5,710,11.66
"2393",2018-08-11,5,507,"T6","Syngenta NK Soybean S24-K2",2,710,11.795
"2394",2018-08-11,5,508,"T4","Pioneer P20T79R2",5,710,11.845
"2395",2018-08-11,5,509,"T3","Pioneer P20T79R2",4,710,11.75
"2396",2018-08-11,5,510,"T1","Pioneer P20T79R2",2,710,12.145
"2397",2018-08-11,6,601,"T3","Pioneer P20T79R2",4,710,10.775
"2398",2018-08-11,6,602,"T6","Syngenta NK Soybean S24-K2",2,710,10.705
"2399",2018-08-11,6,603,"T1","Pioneer P20T79R2",2,710,11.215
"2400",2018-08-11,6,604,"T5","Pioneer P20T79R2",0,710,10.755
"2401",2018-08-11,6,605,"T8","Syngenta NK Soybean S24-K2",4,710,11.765
"2402",2018-08-11,6,606,"T7","Syngenta NK Soybean S24-K2",3,710,11.58
"2403",2018-08-11,6,607,"T4","Pioneer P20T79R2",5,710,11.805
"2404",2018-08-11,6,608,"T9","Syngenta NK Soybean S24-K2",5,710,11.59
"2405",2018-08-11,6,609,"T2","Pioneer P20T79R2",3,710,11.93
"2406",2018-08-11,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,11.32
"2407",2018-08-18,1,101,"T8","Syngenta NK Soybean S24-K2",4,710,10.475
"2408",2018-08-18,1,102,"T6","Syngenta NK Soybean S24-K2",2,710,10.42
"2409",2018-08-18,1,103,"T4","Pioneer P20T79R2",5,710,10.41
"2410",2018-08-18,1,104,"T7","Syngenta NK Soybean S24-K2",3,710,10.32
"2411",2018-08-18,1,105,"T9","Syngenta NK Soybean S24-K2",5,710,10.08
"2412",2018-08-18,1,106,"T2","Pioneer P20T79R2",3,710,10.95
"2413",2018-08-18,1,107,"T5","Pioneer P20T79R2",0,710,11.285
"2414",2018-08-18,1,108,"T3","Pioneer P20T79R2",4,710,11.31
"2415",2018-08-18,1,109,"T10","Syngenta NK Soybean S24-K2",0,710,10.21
"2416",2018-08-18,1,110,"T1","Pioneer P20T79R2",2,710,10.81
"2417",2018-08-18,2,201,"T9","Syngenta NK Soybean S24-K2",5,710,10.58
"2418",2018-08-18,2,202,"T2","Pioneer P20T79R2",3,710,10.76
"2419",2018-08-18,2,203,"T1","Pioneer P20T79R2",2,710,10.985
"2420",2018-08-18,2,204,"T5","Pioneer P20T79R2",0,710,10.75
"2421",2018-08-18,2,205,"T8","Syngenta NK Soybean S24-K2",4,710,10.61
"2422",2018-08-18,2,206,"T6","Syngenta NK Soybean S24-K2",2,710,10.295
"2423",2018-08-18,2,207,"T7","Syngenta NK Soybean S24-K2",3,710,10.44
"2424",2018-08-18,2,208,"T4","Pioneer P20T79R2",5,710,10.635
"2425",2018-08-18,2,209,"T3","Pioneer P20T79R2",4,710,10
"2426",2018-08-18,2,210,"T10","Syngenta NK Soybean S24-K2",0,710,9.975
"2427",2018-08-18,3,301,"T5","Pioneer P20T79R2",0,710,10.635
"2428",2018-08-18,3,302,"T6","Syngenta NK Soybean S24-K2",2,710,10.62
"2429",2018-08-18,3,303,"T3","Pioneer P20T79R2",4,710,10.655
"2430",2018-08-18,3,304,"T8","Syngenta NK Soybean S24-K2",4,710,10.025
"2431",2018-08-18,3,305,"T9","Syngenta NK Soybean S24-K2",5,710,10.275
"2432",2018-08-18,3,306,"T4","Pioneer P20T79R2",5,710,10.77
"2433",2018-08-18,3,307,"T1","Pioneer P20T79R2",2,710,10.38
"2434",2018-08-18,3,308,"T10","Syngenta NK Soybean S24-K2",0,710,10.215
"2435",2018-08-18,3,309,"T7","Syngenta NK Soybean S24-K2",3,710,9.795
"2436",2018-08-18,3,310,"T2","Pioneer P20T79R2",3,710,10.365
"2437",2018-08-18,4,401,"T3","Pioneer P20T79R2",4,710,10.375
"2438",2018-08-18,4,402,"T6","Syngenta NK Soybean S24-K2",2,710,10.51
"2439",2018-08-18,4,403,"T5","Pioneer P20T79R2",0,710,10.015
"2440",2018-08-18,4,404,"T2","Pioneer P20T79R2",3,710,10.715
"2441",2018-08-18,4,405,"T1","Pioneer P20T79R2",2,710,10.78
"2442",2018-08-18,4,406,"T4","Pioneer P20T79R2",5,710,10.585
"2443",2018-08-18,4,407,"T10","Syngenta NK Soybean S24-K2",0,710,10.355
"2444",2018-08-18,4,408,"T8","Syngenta NK Soybean S24-K2",4,710,10.165
"2445",2018-08-18,4,409,"T7","Syngenta NK Soybean S24-K2",3,710,10.31
"2446",2018-08-18,4,410,"T9","Syngenta NK Soybean S24-K2",5,710,9.915
"2447",2018-08-18,5,501,"T10","Syngenta NK Soybean S24-K2",0,710,10.86
"2448",2018-08-18,5,502,"T2","Pioneer P20T79R2",3,710,10.55
"2449",2018-08-18,5,503,"T5","Pioneer P20T79R2",0,710,10.82
"2450",2018-08-18,5,504,"T8","Syngenta NK Soybean S24-K2",4,710,10.145
"2451",2018-08-18,5,505,"T7","Syngenta NK Soybean S24-K2",3,710,10.63
"2452",2018-08-18,5,506,"T9","Syngenta NK Soybean S24-K2",5,710,10.28
"2453",2018-08-18,5,507,"T6","Syngenta NK Soybean S24-K2",2,710,9.86
"2454",2018-08-18,5,508,"T4","Pioneer P20T79R2",5,710,10.225
"2455",2018-08-18,5,509,"T3","Pioneer P20T79R2",4,710,9.95
"2456",2018-08-18,5,510,"T1","Pioneer P20T79R2",2,710,10.65
"2457",2018-08-18,6,601,"T3","Pioneer P20T79R2",4,710,10.295
"2458",2018-08-18,6,602,"T6","Syngenta NK Soybean S24-K2",2,710,10.13
"2459",2018-08-18,6,603,"T1","Pioneer P20T79R2",2,710,10.54
"2460",2018-08-18,6,604,"T5","Pioneer P20T79R2",0,710,10.02
"2461",2018-08-18,6,605,"T8","Syngenta NK Soybean S24-K2",4,710,10.145
"2462",2018-08-18,6,606,"T7","Syngenta NK Soybean S24-K2",3,710,10.415
"2463",2018-08-18,6,607,"T4","Pioneer P20T79R2",5,710,10.03
"2464",2018-08-18,6,608,"T9","Syngenta NK Soybean S24-K2",5,710,10.08
"2465",2018-08-18,6,609,"T2","Pioneer P20T79R2",3,710,10.62
"2466",2018-08-18,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,9.65
"2467",2018-08-25,1,101,"T8","Syngenta NK Soybean S24-K2",4,710,12.81
