"","DATE","Block","Plot","Treatment","Variety","Concentration","Wavelength","Reflectance","Yield","2018-07-13_Incidence","2018-07-13_Severity","2018-07-22_Incidence","2018-07-22_Severity","2018-07-28_Incidence","2018-07-28_Severity","2018-08-06_Incidence","2018-08-06_Severity","2018-08-13_Incidence","2018-08-13_Severity","2018-08-18_Incidence","2018-08-18_Severity","2018-08-25_Incidence","2018-08-25_Severity","2018-09-01_Incidence","2018-09-01_Severity"
"146",2018-07-29,3,306,"T4","Pioneer P20T79R2",5,460,1.37,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"147",2018-07-29,3,307,"T1","Pioneer P20T79R2",2,460,1.485,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"148",2018-07-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,460,1.395,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"149",2018-07-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,460,1.445,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"150",2018-07-29,3,310,"T2","Pioneer P20T79R2",3,460,1.55,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"151",2018-07-29,4,401,"T3","Pioneer P20T79R2",4,460,1.27,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"152",2018-07-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,460,1.385,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"153",2018-07-29,4,403,"T5","Pioneer P20T79R2",0,460,1.335,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"154",2018-07-29,4,404,"T2","Pioneer P20T79R2",3,460,1.32,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"155",2018-07-29,4,405,"T1","Pioneer P20T79R2",2,460,1.435,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"156",2018-07-29,4,406,"T4","Pioneer P20T79R2",5,460,1.41,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"157",2018-07-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,460,1.38,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"158",2018-07-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,460,1.34,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"159",2018-07-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,460,1.47,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
"160",2018-07-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,460,1.535,62.98985431,0,0,0,0,0.892857143,0.5,0.446428571,0.85,8.482142857,5,36.60714286,10,70,60,80,70
"161",2018-07-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,460,1.365,59.4493719,0,0,0,0,0,0,0,0,3.047619048,1,17.14285714,5,52,15,58,50
"162",2018-07-29,5,502,"T2","Pioneer P20T79R2",3,460,1.43,56.5946225,0,0,0,0,1.045296167,0.5,0.696864111,0.85,13.58885017,10,15.67944251,10,65,35,70,85
"163",2018-07-29,5,503,"T5","Pioneer P20T79R2",0,460,1.365,60.31754201,0,0,0,0,0.414078675,0.5,1,1,4.140786749,2,14.9068323,5,70,45,72,78
"164",2018-07-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,460,1.3,56.74999728,1.020408163,0.5,2.040816327,2,3.401360544,3,4.421768707,4,20.06802721,20,45,35,73,70,85,75
"165",2018-07-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,460,1.425,57.36020092,0,0,0,0,0.484261501,0.5,0.484261501,0.85,10.16949153,3,35.35108959,10,67,55,80,75
"166",2018-07-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,460,1.405,49.5360572,0,0,0,0,0.348432056,0.5,1.393728223,1,15.67944251,20,60,40,65,55,75,60
"167",2018-07-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,460,1.37,57.22445013,0,0,0.386100386,1,0.386100386,1,1.158301158,2,5.791505792,5,22.00772201,12,63,50,70,60
"168",2018-07-29,5,508,"T4","Pioneer P20T79R2",5,460,1.475,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"169",2018-07-29,5,509,"T3","Pioneer P20T79R2",4,460,1.58,51.42988006,0,0,0,0,0,0,0.742115028,0.85,16.32653061,25,45,45,70,65,80,75
"170",2018-07-29,5,510,"T1","Pioneer P20T79R2",2,460,1.585,55.43358146,0,0,0,0,0,0,0.793650794,0.85,7.936507937,3,28.57142857,10,55,45,65,50
"171",2018-07-29,6,601,"T3","Pioneer P20T79R2",4,460,1.465,52.55989655,0.361663653,0.5,0.361663653,1,0.723327306,0.5,1.446654611,1,16.63652803,15,45,30,80,50,90,88
"172",2018-07-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,460,1.32,58.58402759,0,0,0,0,0,0,0,0,7.956600362,5,34.35804702,12,65,25,75,40
"173",2018-07-29,6,603,"T1","Pioneer P20T79R2",2,460,1.37,53.21130333,0,0,0,0,0.446428571,0.5,0.446428571,1,13.39285714,10,40,35,66,45,75,65
"174",2018-07-29,6,604,"T5","Pioneer P20T79R2",0,460,1.415,61.82866345,0,0,0,0,0.907029478,0.5,2.267573696,1,5.442176871,3,16.32653061,8,55,40,60,45
"175",2018-07-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,460,1.445,60.33295467,0,0,0.402414487,1,0.402414487,2,0.402414487,3,8.853118712,5,20,10,74,65,80,75
"176",2018-07-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,460,1.425,53.389072,0,0,0,0,0,0,0,0,16.09657948,8,45,20,65,45,75,50
"177",2018-07-29,6,607,"T4","Pioneer P20T79R2",5,460,1.55,56.96122327,0,0,0,0,0,0,0,0,3.322259136,3,14.6179402,5,62,40,65,45
"178",2018-07-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,460,1.53,55.75604277,0,0,0.391389432,0,1.174168297,0.5,1.56555773,2,9.784735812,13,35.22504892,25,75,50,90,90
"179",2018-07-29,6,609,"T2","Pioneer P20T79R2",3,460,1.44,54.74630413,0,0,0,0,0,0,0,0,4.247104247,3,16.21621622,8,53,40,65,50
"180",2018-07-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,460,1.525,51.9481196,0,0,0,0,0.414078675,0,0.414078675,0,17.80538302,7,60,20,80,50,85,60
"181",2018-08-03,1,101,"T8","Syngenta NK Soybean S24-K2",4,460,1.99,53.80610166,0,0,0,0,0.414078675,0.5,0.414078675,0.85,21.5320911,8,42,30,77,60,88,85
"182",2018-08-03,1,102,"T6","Syngenta NK Soybean S24-K2",2,460,1.905,55.94978067,0,0,0,0,0,0,0.865800866,0,19.48051948,8,25,15,75,60,85,70
"183",2018-08-03,1,103,"T4","Pioneer P20T79R2",5,460,1.82,47.09847393,0,0,0,0,0.892857143,0.5,1.339285714,1,23.21428571,20,50,40,80,70,90,80
"184",2018-08-03,1,104,"T7","Syngenta NK Soybean S24-K2",3,460,1.865,45.88508259,0,0,0,0,0,0,0.907029478,0.85,18.14058957,30,45,50,73,70,85,80
"185",2018-08-03,1,105,"T9","Syngenta NK Soybean S24-K2",5,460,1.9,53.18555167,0,0,0,0,0,0,0,0,16.38095238,10,25,20,63,40,70,50
"186",2018-08-03,1,106,"T2","Pioneer P20T79R2",3,460,1.9,45.56499408,0.865800866,0.5,3.03030303,2,6.493506494,5,8.225108225,8,40,45,65,70,92,85,98,95
"187",2018-08-03,1,107,"T5","Pioneer P20T79R2",0,460,1.885,48.80316199,0,0,0,0,0.344234079,0.5,0.688468158,0.85,20.65404475,25,40,45,82,65,90,80
"188",2018-08-03,1,108,"T3","Pioneer P20T79R2",4,460,1.965,55.72771708,0,0,0.366300366,1,1.098901099,1,2.197802198,2,17.21611722,15,45,25,78,35,90,70
"189",2018-08-03,1,109,"T10","Syngenta NK Soybean S24-K2",0,460,1.975,57.32389568,0,0,0.772200772,0,0.772200772,0.5,0.386100386,0.85,8.494208494,2,30,10,75,30,80,65
"190",2018-08-03,1,110,"T1","Pioneer P20T79R2",2,460,1.985,56.41190616,0,0,0,0,0,0,0,0,14.06593407,5,40,15,60,40,70,50
"191",2018-08-03,2,201,"T9","Syngenta NK Soybean S24-K2",5,460,1.855,53.48158457,0,0,0,0,0.386100386,0,0.386100386,0.85,11.1969112,2,27.41312741,7,70,45,75,85
"192",2018-08-03,2,202,"T2","Pioneer P20T79R2",3,460,1.93,55.26662769,0,0,0,0,0.361663653,0.5,0.361663653,0.85,8.679927667,5,20.97649186,10,65,65,75,75
"193",2018-08-03,2,203,"T1","Pioneer P20T79R2",2,460,1.875,52.50317557,0.772200772,0.5,1.544401544,2,2.316602317,1,4.247104247,3,17.37451737,20,50,40,90,55,96,96
"194",2018-08-03,2,204,"T5","Pioneer P20T79R2",0,460,1.945,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"195",2018-08-03,2,205,"T8","Syngenta NK Soybean S24-K2",4,460,1.955,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"196",2018-08-03,2,206,"T6","Syngenta NK Soybean S24-K2",2,460,1.89,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"197",2018-08-03,2,207,"T7","Syngenta NK Soybean S24-K2",3,460,1.89,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"198",2018-08-03,2,208,"T4","Pioneer P20T79R2",5,460,1.95,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"199",2018-08-03,2,209,"T3","Pioneer P20T79R2",4,460,1.95,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"200",2018-08-03,2,210,"T10","Syngenta NK Soybean S24-K2",0,460,1.915,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"201",2018-08-03,3,301,"T5","Pioneer P20T79R2",0,460,1.895,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"202",2018-08-03,3,302,"T6","Syngenta NK Soybean S24-K2",2,460,1.965,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"203",2018-08-03,3,303,"T3","Pioneer P20T79R2",4,460,1.94,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"204",2018-08-03,3,304,"T8","Syngenta NK Soybean S24-K2",4,460,1.87,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
"205",2018-08-03,3,305,"T9","Syngenta NK Soybean S24-K2",5,460,1.915,51.67876001,0,0,0,2,0,4,0,0,16.26984127,8,36.9047619,20,70,55,80,72
"206",2018-08-03,3,306,"T4","Pioneer P20T79R2",5,460,1.89,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"207",2018-08-03,3,307,"T1","Pioneer P20T79R2",2,460,1.97,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"208",2018-08-03,3,308,"T10","Syngenta NK Soybean S24-K2",0,460,1.885,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"209",2018-08-03,3,309,"T7","Syngenta NK Soybean S24-K2",3,460,1.845,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"210",2018-08-03,3,310,"T2","Pioneer P20T79R2",3,460,1.94,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"211",2018-08-03,4,401,"T3","Pioneer P20T79R2",4,460,1.985,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"212",2018-08-03,4,402,"T6","Syngenta NK Soybean S24-K2",2,460,1.92,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"213",2018-08-03,4,403,"T5","Pioneer P20T79R2",0,460,1.895,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"214",2018-08-03,4,404,"T2","Pioneer P20T79R2",3,460,1.89,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"215",2018-08-03,4,405,"T1","Pioneer P20T79R2",2,460,1.925,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"216",2018-08-03,4,406,"T4","Pioneer P20T79R2",5,460,1.915,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"217",2018-08-03,4,407,"T10","Syngenta NK Soybean S24-K2",0,460,1.875,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"218",2018-08-03,4,408,"T8","Syngenta NK Soybean S24-K2",4,460,1.865,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"219",2018-08-03,4,409,"T7","Syngenta NK Soybean S24-K2",3,460,1.895,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
"220",2018-08-03,4,410,"T9","Syngenta NK Soybean S24-K2",5,460,1.905,62.98985431,0,0,0,0,0.892857143,0.5,0.446428571,0.85,8.482142857,5,36.60714286,10,70,60,80,70
"221",2018-08-03,5,501,"T10","Syngenta NK Soybean S24-K2",0,460,1.865,59.4493719,0,0,0,0,0,0,0,0,3.047619048,1,17.14285714,5,52,15,58,50
"222",2018-08-03,5,502,"T2","Pioneer P20T79R2",3,460,1.9,56.5946225,0,0,0,0,1.045296167,0.5,0.696864111,0.85,13.58885017,10,15.67944251,10,65,35,70,85
"223",2018-08-03,5,503,"T5","Pioneer P20T79R2",0,460,1.925,60.31754201,0,0,0,0,0.414078675,0.5,1,1,4.140786749,2,14.9068323,5,70,45,72,78
"224",2018-08-03,5,504,"T8","Syngenta NK Soybean S24-K2",4,460,1.825,56.74999728,1.020408163,0.5,2.040816327,2,3.401360544,3,4.421768707,4,20.06802721,20,45,35,73,70,85,75
"225",2018-08-03,5,505,"T7","Syngenta NK Soybean S24-K2",3,460,1.945,57.36020092,0,0,0,0,0.484261501,0.5,0.484261501,0.85,10.16949153,3,35.35108959,10,67,55,80,75
"226",2018-08-03,5,506,"T9","Syngenta NK Soybean S24-K2",5,460,1.79,49.5360572,0,0,0,0,0.348432056,0.5,1.393728223,1,15.67944251,20,60,40,65,55,75,60
"227",2018-08-03,5,507,"T6","Syngenta NK Soybean S24-K2",2,460,2.14,57.22445013,0,0,0.386100386,1,0.386100386,1,1.158301158,2,5.791505792,5,22.00772201,12,63,50,70,60
"228",2018-08-03,5,508,"T4","Pioneer P20T79R2",5,460,1.935,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"229",2018-08-03,5,508,"T6","Syngenta NK Soybean S24-K2",2,460,1.87,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"230",2018-08-03,5,509,"T3","Pioneer P20T79R2",4,460,1.955,51.42988006,0,0,0,0,0,0,0.742115028,0.85,16.32653061,25,45,45,70,65,80,75
"231",2018-08-03,5,510,"T1","Pioneer P20T79R2",2,460,1.955,55.43358146,0,0,0,0,0,0,0.793650794,0.85,7.936507937,3,28.57142857,10,55,45,65,50
"232",2018-08-03,6,601,"T3","Pioneer P20T79R2",4,460,1.87,52.55989655,0.361663653,0.5,0.361663653,1,0.723327306,0.5,1.446654611,1,16.63652803,15,45,30,80,50,90,88
"233",2018-08-03,6,602,"T6","Syngenta NK Soybean S24-K2",2,460,1.855,58.58402759,0,0,0,0,0,0,0,0,7.956600362,5,34.35804702,12,65,25,75,40
"234",2018-08-03,6,603,"T1","Pioneer P20T79R2",2,460,2.115,53.21130333,0,0,0,0,0.446428571,0.5,0.446428571,1,13.39285714,10,40,35,66,45,75,65
"235",2018-08-03,6,604,"T5","Pioneer P20T79R2",0,460,1.91,61.82866345,0,0,0,0,0.907029478,0.5,2.267573696,1,5.442176871,3,16.32653061,8,55,40,60,45
"236",2018-08-03,6,605,"T8","Syngenta NK Soybean S24-K2",4,460,1.89,60.33295467,0,0,0.402414487,1,0.402414487,2,0.402414487,3,8.853118712,5,20,10,74,65,80,75
"237",2018-08-03,6,606,"T7","Syngenta NK Soybean S24-K2",3,460,1.805,53.389072,0,0,0,0,0,0,0,0,16.09657948,8,45,20,65,45,75,50
"238",2018-08-03,6,607,"T4","Pioneer P20T79R2",5,460,1.905,56.96122327,0,0,0,0,0,0,0,0,3.322259136,3,14.6179402,5,62,40,65,45
"239",2018-08-03,6,608,"T9","Syngenta NK Soybean S24-K2",5,460,1.875,55.75604277,0,0,0.391389432,0,1.174168297,0.5,1.56555773,2,9.784735812,13,35.22504892,25,75,50,90,90
"240",2018-08-03,6,609,"T2","Pioneer P20T79R2",3,460,1.915,54.74630413,0,0,0,0,0,0,0,0,4.247104247,3,16.21621622,8,53,40,65,50
"241",2018-08-03,6,610,"T10","Syngenta NK Soybean S24-K2",0,460,1.865,51.9481196,0,0,0,0,0.414078675,0,0.414078675,0,17.80538302,7,60,20,80,50,85,60
"242",2018-08-11,1,101,"T8","Syngenta NK Soybean S24-K2",4,460,2.42,53.80610166,0,0,0,0,0.414078675,0.5,0.414078675,0.85,21.5320911,8,42,30,77,60,88,85
"243",2018-08-11,1,102,"T6","Syngenta NK Soybean S24-K2",2,460,2.31,55.94978067,0,0,0,0,0,0,0.865800866,0,19.48051948,8,25,15,75,60,85,70
"244",2018-08-11,1,103,"T4","Pioneer P20T79R2",5,460,2.395,47.09847393,0,0,0,0,0.892857143,0.5,1.339285714,1,23.21428571,20,50,40,80,70,90,80
"245",2018-08-11,1,104,"T7","Syngenta NK Soybean S24-K2",3,460,2.32,45.88508259,0,0,0,0,0,0,0.907029478,0.85,18.14058957,30,45,50,73,70,85,80
"246",2018-08-11,1,105,"T9","Syngenta NK Soybean S24-K2",5,460,2.33,53.18555167,0,0,0,0,0,0,0,0,16.38095238,10,25,20,63,40,70,50
"247",2018-08-11,1,106,"T2","Pioneer P20T79R2",3,460,2.335,45.56499408,0.865800866,0.5,3.03030303,2,6.493506494,5,8.225108225,8,40,45,65,70,92,85,98,95
"248",2018-08-11,1,107,"T5","Pioneer P20T79R2",0,460,2.39,48.80316199,0,0,0,0,0.344234079,0.5,0.688468158,0.85,20.65404475,25,40,45,82,65,90,80
"249",2018-08-11,1,108,"T3","Pioneer P20T79R2",4,460,2.45,55.72771708,0,0,0.366300366,1,1.098901099,1,2.197802198,2,17.21611722,15,45,25,78,35,90,70
"250",2018-08-11,1,109,"T10","Syngenta NK Soybean S24-K2",0,460,2.36,57.32389568,0,0,0.772200772,0,0.772200772,0.5,0.386100386,0.85,8.494208494,2,30,10,75,30,80,65
"251",2018-08-11,1,110,"T1","Pioneer P20T79R2",2,460,2.44,56.41190616,0,0,0,0,0,0,0,0,14.06593407,5,40,15,60,40,70,50
"252",2018-08-11,2,201,"T9","Syngenta NK Soybean S24-K2",5,460,2.31,53.48158457,0,0,0,0,0.386100386,0,0.386100386,0.85,11.1969112,2,27.41312741,7,70,45,75,85
"253",2018-08-11,2,202,"T2","Pioneer P20T79R2",3,460,2.38,55.26662769,0,0,0,0,0.361663653,0.5,0.361663653,0.85,8.679927667,5,20.97649186,10,65,65,75,75
"254",2018-08-11,2,203,"T1","Pioneer P20T79R2",2,460,2.29,52.50317557,0.772200772,0.5,1.544401544,2,2.316602317,1,4.247104247,3,17.37451737,20,50,40,90,55,96,96
"255",2018-08-11,2,204,"T5","Pioneer P20T79R2",0,460,2.33,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"256",2018-08-11,2,205,"T8","Syngenta NK Soybean S24-K2",4,460,2.37,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"257",2018-08-11,2,206,"T6","Syngenta NK Soybean S24-K2",2,460,2.315,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"258",2018-08-11,2,207,"T7","Syngenta NK Soybean S24-K2",3,460,2.36,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"259",2018-08-11,2,208,"T4","Pioneer P20T79R2",5,460,2.49,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"260",2018-08-11,2,209,"T3","Pioneer P20T79R2",4,460,2.435,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"261",2018-08-11,2,210,"T10","Syngenta NK Soybean S24-K2",0,460,2.455,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"262",2018-08-11,3,301,"T5","Pioneer P20T79R2",0,460,2.375,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"263",2018-08-11,3,302,"T6","Syngenta NK Soybean S24-K2",2,460,2.28,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"264",2018-08-11,3,303,"T3","Pioneer P20T79R2",4,460,2.41,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"265",2018-08-11,3,304,"T8","Syngenta NK Soybean S24-K2",4,460,2.25,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
"266",2018-08-11,3,305,"T9","Syngenta NK Soybean S24-K2",5,460,2.325,51.67876001,0,0,0,2,0,4,0,0,16.26984127,8,36.9047619,20,70,55,80,72
"267",2018-08-11,3,306,"T4","Pioneer P20T79R2",5,460,2.445,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"268",2018-08-11,3,307,"T1","Pioneer P20T79R2",2,460,2.445,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"269",2018-08-11,3,308,"T10","Syngenta NK Soybean S24-K2",0,460,2.305,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"270",2018-08-11,3,309,"T7","Syngenta NK Soybean S24-K2",3,460,2.415,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"271",2018-08-11,3,310,"T2","Pioneer P20T79R2",3,460,2.495,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"272",2018-08-11,4,401,"T3","Pioneer P20T79R2",4,460,2.345,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"273",2018-08-11,4,402,"T6","Syngenta NK Soybean S24-K2",2,460,2.25,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"274",2018-08-11,4,403,"T5","Pioneer P20T79R2",0,460,2.375,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"275",2018-08-11,4,404,"T2","Pioneer P20T79R2",3,460,2.305,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"276",2018-08-11,4,405,"T1","Pioneer P20T79R2",2,460,2.495,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"277",2018-08-11,4,406,"T4","Pioneer P20T79R2",5,460,2.415,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"278",2018-08-11,4,407,"T10","Syngenta NK Soybean S24-K2",0,460,2.265,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"279",2018-08-11,4,408,"T8","Syngenta NK Soybean S24-K2",4,460,2.32,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"280",2018-08-11,4,409,"T7","Syngenta NK Soybean S24-K2",3,460,2.305,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
"281",2018-08-11,4,410,"T9","Syngenta NK Soybean S24-K2",5,460,2.35,62.98985431,0,0,0,0,0.892857143,0.5,0.446428571,0.85,8.482142857,5,36.60714286,10,70,60,80,70
"282",2018-08-11,5,501,"T10","Syngenta NK Soybean S24-K2",0,460,2.245,59.4493719,0,0,0,0,0,0,0,0,3.047619048,1,17.14285714,5,52,15,58,50
"283",2018-08-11,5,502,"T2","Pioneer P20T79R2",3,460,2.38,56.5946225,0,0,0,0,1.045296167,0.5,0.696864111,0.85,13.58885017,10,15.67944251,10,65,35,70,85
"284",2018-08-11,5,503,"T5","Pioneer P20T79R2",0,460,2.315,60.31754201,0,0,0,0,0.414078675,0.5,1,1,4.140786749,2,14.9068323,5,70,45,72,78
"285",2018-08-11,5,504,"T8","Syngenta NK Soybean S24-K2",4,460,2.19,56.74999728,1.020408163,0.5,2.040816327,2,3.401360544,3,4.421768707,4,20.06802721,20,45,35,73,70,85,75
"286",2018-08-11,5,505,"T7","Syngenta NK Soybean S24-K2",3,460,2.265,57.36020092,0,0,0,0,0.484261501,0.5,0.484261501,0.85,10.16949153,3,35.35108959,10,67,55,80,75
"287",2018-08-11,5,506,"T9","Syngenta NK Soybean S24-K2",5,460,2.19,49.5360572,0,0,0,0,0.348432056,0.5,1.393728223,1,15.67944251,20,60,40,65,55,75,60
"288",2018-08-11,5,507,"T6","Syngenta NK Soybean S24-K2",2,460,2.27,57.22445013,0,0,0.386100386,1,0.386100386,1,1.158301158,2,5.791505792,5,22.00772201,12,63,50,70,60
"289",2018-08-11,5,508,"T4","Pioneer P20T79R2",5,460,2.345,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"290",2018-08-11,5,509,"T3","Pioneer P20T79R2",4,460,2.455,51.42988006,0,0,0,0,0,0,0.742115028,0.85,16.32653061,25,45,45,70,65,80,75
"291",2018-08-11,5,510,"T1","Pioneer P20T79R2",2,460,2.425,55.43358146,0,0,0,0,0,0,0.793650794,0.85,7.936507937,3,28.57142857,10,55,45,65,50
